timestamp,packet_count
1739577609,55952
1739577610,55333
1739577611,56538
1739577612,55148
1739577613,55384
1739577614,54974
1739577615,55038
1739577616,56200
1739577617,55963
1739577618,55175
1739577619,54238
1739577620,56119
1739577621,54333
1739577622,53967
1739577623,55133
1739577624,53891
1739577625,54403
1739577626,54512
1739577627,55815
1739577628,53441
1739577629,54462
1739577630,52865
1739577631,55690
1739577632,55723
1739577633,55505
1739577634,55862
1739577635,56535
1739577636,15450
1739599200,53489
1739599201,50496
1739599202,52578
1739599203,53093
1739599204,51306
1739599205,51239
1739599206,51636
1739599207,51864
1739599208,51757
1739599209,53421
1739599210,51874
1739599211,49757
1739599212,53419
1739599213,51201
1739599214,50341
1739599215,51916
1739599216,51682
1739599217,51826
1739599218,53184
1739599219,49216
1739599220,54376
1739599221,50592
1739599222,51527
1739599223,51028
1739599224,49600
1739599225,51479
1739599226,51370
1739599227,51508
1739599228,51709
1739599229,52303
1739599230,53457
1739599231,52035
1739599232,52487
1739599233,52892
1739599234,51600
1739599235,50089
1739599236,51768
1739599237,51893
1739599238,32992
1739620800,55335
1739620801,55173
1739620802,53478
1739620803,54499
1739620804,52838
1739620805,55484
1739620806,54209
1739620807,54864
1739620808,54099
1739620809,55249
1739620810,54950
1739620811,52913
1739620812,53842
1739620813,56399
1739620814,55693
1739620815,54138
1739620816,53163
1739620817,55766
1739620818,54304
1739620819,55463
1739620820,56061
1739620821,53900
1739620822,58445
1739620823,55813
1739620824,55663
1739620825,54183
1739620826,53051
1739620827,55718
1739620828,56092
1739620829,54694
1739620830,56392
1739620831,56035
1739620832,54569
1739620833,58256
1739620834,52409
1739620835,55624
1739620836,21236
1739642400,51186
1739642401,51614
1739642402,50099
1739642403,51587
1739642404,47089
1739642405,51004
1739642406,52458
1739642407,51278
1739642408,49944
1739642409,50739
1739642410,50632
1739642411,51366
1739642412,50639
1739642413,50484
1739642414,52663
1739642415,49930
1739642416,50819
1739642417,53758
1739642418,48417
1739642419,51697
1739642420,51439
1739642421,52169
1739642422,51502
1739642423,51758
1739642424,50623
1739642425,52176
1739642426,48786
1739642427,48329
1739642428,50127
1739642429,51083
1739642430,47501
1739642431,48912
1739642432,48830
1739642433,49505
1739642434,49032
1739642435,49750
1739642436,49562
1739642437,50014
1739642438,49764
1739642439,31735
1741996800,54097
1741996801,56136
1741996802,53111
1741996803,56269
1741996804,52839
1741996805,54777
1741996806,54232
1741996807,54584
1741996808,54776
1741996809,56164
1741996810,53509
1741996811,54542
